transcript_name	trunc_start	trunc_end
lcl|CP139520.2_mrna_NM_033070.3_88011	33	1790
lcl|CP139520.2_mrna_NM_033070.3_88011	33	1790
lcl|CP139520.2_mrna_NM_033070.3_88011	33	1790
lcl|CP139520.2_mrna_NM_033070.3_88011	33	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	33	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	33	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	33	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	34	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	34	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	34	1793
lcl|CP139520.2_mrna_NM_033070.3_88011	34	1790
lcl|CP139520.2_mrna_NM_033070.3_88011	34	1790
lcl|CP139520.2_mrna_NM_033070.3_88011	34	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	34	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	34	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	34	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	34	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	35	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	35	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	36	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	36	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	36	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	37	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	37	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	37	1790
lcl|CP139520.2_mrna_NM_033070.3_88011	37	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	38	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	38	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	39	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	39	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	39	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	39	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	40	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	41	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	41	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	41	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	42	1790
lcl|CP139520.2_mrna_NM_033070.3_88011	42	1790
lcl|CP139520.2_mrna_NM_033070.3_88011	42	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	42	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	43	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	43	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	43	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	43	1780
lcl|CP139520.2_mrna_NM_033070.3_88011	44	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	44	1790
lcl|CP139520.2_mrna_NM_033070.3_88011	44	1790
lcl|CP139520.2_mrna_NM_033070.3_88011	44	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	47	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	48	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	49	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	50	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	50	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	50	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	50	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	51	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	51	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	52	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	52	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	52	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	53	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	53	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	54	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	56	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	61	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	63	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	65	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	65	1793
lcl|CP139520.2_mrna_NM_033070.3_88011	65	1793
lcl|CP139520.2_mrna_NM_033070.3_88011	67	1793
lcl|CP139520.2_mrna_NM_033070.3_88011	71	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	74	1790
lcl|CP139520.2_mrna_NM_033070.3_88011	75	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	75	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	77	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	77	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	77	1793
lcl|CP139520.2_mrna_NM_033070.3_88011	77	1790
lcl|CP139520.2_mrna_NM_033070.3_88011	77	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	78	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	78	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	78	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	79	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	79	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	79	1790
lcl|CP139520.2_mrna_NM_033070.3_88011	79	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	79	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	79	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	79	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	79	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	80	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	80	1795
lcl|CP139520.2_mrna_NM_033070.3_88011	81	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	83	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	83	1790
lcl|CP139520.2_mrna_NM_033070.3_88011	85	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	88	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	88	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	91	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	91	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	91	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	92	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	100	1795
lcl|CP139520.2_mrna_NM_033070.3_88011	102	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	106	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	113	1793
lcl|CP139520.2_mrna_NM_033070.3_88011	118	1793
lcl|CP139520.2_mrna_NM_033070.3_88011	122	1775
lcl|CP139520.2_mrna_NM_033070.3_88011	196	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	259	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	260	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	268	1793
lcl|CP139520.2_mrna_NM_033070.3_88011	287	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	306	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	311	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	314	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	319	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	347	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	413	1790
lcl|CP139520.2_mrna_NM_033070.3_88011	416	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	422	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	423	1793
lcl|CP139520.2_mrna_NM_033070.3_88011	455	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	457	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	464	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	467	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	470	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	498	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	500	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	506	1793
lcl|CP139520.2_mrna_NM_033070.3_88011	554	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	579	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	600	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	602	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	602	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	602	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	602	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	602	1793
lcl|CP139520.2_mrna_NM_033070.3_88011	602	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	602	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	603	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	603	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	603	1793
lcl|CP139520.2_mrna_NM_033070.3_88011	603	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	603	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	603	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	604	1790
lcl|CP139520.2_mrna_NM_033070.3_88011	604	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	605	1793
lcl|CP139520.2_mrna_NM_033070.3_88011	605	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	605	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	606	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	606	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	608	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	610	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	610	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	620	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	658	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	659	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	661	1785
lcl|CP139520.2_mrna_NM_033070.3_88011	662	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	663	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	664	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	723	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	748	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	750	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	750	1265
lcl|CP139520.2_mrna_NM_033070.3_88011	764	1793
lcl|CP139520.2_mrna_NM_033070.3_88011	774	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	774	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	774	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	774	1790
lcl|CP139520.2_mrna_NM_033070.3_88011	774	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	774	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	775	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	775	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	775	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	775	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	776	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	776	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	776	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	777	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	778	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	778	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	778	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	779	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	779	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	779	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	779	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	799	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	821	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	821	1790
lcl|CP139520.2_mrna_NM_033070.3_88011	822	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	823	1793
lcl|CP139520.2_mrna_NM_033070.3_88011	856	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	870	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	887	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	893	1785
lcl|CP139520.2_mrna_NM_033070.3_88011	900	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	901	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	909	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	910	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	910	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	916	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	916	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	926	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	932	1793
lcl|CP139520.2_mrna_NM_033070.3_88011	962	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	975	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	976	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	977	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	985	1795
lcl|CP139520.2_mrna_NM_033070.3_88011	990	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	1022	1793
lcl|CP139520.2_mrna_NM_033070.3_88011	1025	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	1037	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	1038	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	1041	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	1041	1619
lcl|CP139520.2_mrna_NM_033070.3_88011	1042	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	1047	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	1050	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	1053	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	1068	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	1070	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	1117	1793
lcl|CP139520.2_mrna_NM_033070.3_88011	1132	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	1137	1790
lcl|CP139520.2_mrna_NM_033070.3_88011	1170	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	1209	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	1247	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	1248	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	1255	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	1260	1789
lcl|CP139520.2_mrna_NM_033070.3_88011	1260	1786
lcl|CP139520.2_mrna_NM_033070.3_88011	1277	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	1284	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	1335	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	1343	1788
lcl|CP139520.2_mrna_NM_033070.3_88011	1469	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	1470	1784
lcl|CP139520.2_mrna_NM_033070.3_88011	1473	1799
lcl|CP139520.2_mrna_NM_033070.3_88011	1516	1793
lcl|CP139520.2_mrna_NM_001282227.2_88014	486	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	527	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	528	3759
lcl|CP139520.2_mrna_NM_001282227.2_88014	533	3759
lcl|CP139520.2_mrna_NM_001282227.2_88014	554	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	704	3762
lcl|CP139520.2_mrna_NM_001282227.2_88014	894	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	1180	3759
lcl|CP139520.2_mrna_NM_001282227.2_88014	1180	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	1241	3759
lcl|CP139520.2_mrna_NM_001282227.2_88014	1302	3759
lcl|CP139520.2_mrna_NM_001282227.2_88014	1366	3759
lcl|CP139520.2_mrna_NM_001282227.2_88014	1468	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	1511	3760
lcl|CP139520.2_mrna_NM_001282227.2_88014	1525	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	1632	3759
lcl|CP139520.2_mrna_NM_001282227.2_88014	1662	3759
lcl|CP139520.2_mrna_NM_001282227.2_88014	1686	3759
lcl|CP139520.2_mrna_NM_001282227.2_88014	1775	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	1777	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	1780	3759
lcl|CP139520.2_mrna_NM_001282227.2_88014	1793	3759
lcl|CP139520.2_mrna_NM_001282227.2_88014	1867	3760
lcl|CP139520.2_mrna_NM_001282227.2_88014	1919	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	1973	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	2054	3759
lcl|CP139520.2_mrna_NM_001282227.2_88014	2055	3759
lcl|CP139520.2_mrna_NM_001282227.2_88014	2055	3759
lcl|CP139520.2_mrna_NM_001282227.2_88014	2150	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	2166	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	2297	3761
lcl|CP139520.2_mrna_NM_001282227.2_88014	2426	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	2448	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	2561	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	2635	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	2648	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	2821	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	2825	3759
lcl|CP139520.2_mrna_NM_001282227.2_88014	2851	3759
lcl|CP139520.2_mrna_NM_001282227.2_88014	2868	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	2925	3759
lcl|CP139520.2_mrna_NM_001282227.2_88014	2987	3759
lcl|CP139520.2_mrna_NM_001282227.2_88014	2987	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	2990	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	3031	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	3033	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	3034	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	3035	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	3062	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	3100	3759
lcl|CP139520.2_mrna_NM_001282227.2_88014	3198	3756
lcl|CP139520.2_mrna_NM_001282227.2_88014	3371	3759
lcl|CP139520.2_mrna_NM_001282229.2_88015	37	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	40	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	68	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	69	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	151	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	210	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	323	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	372	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	606	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	635	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	636	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	731	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	752	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	779	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	880	3475
lcl|CP139520.2_mrna_NM_001282229.2_88015	894	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	905	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	920	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	1146	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	1192	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	1238	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	1244	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	1333	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	1403	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	1410	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	1438	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	1457	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	1466	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	1524	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	1622	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	1644	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	1688	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	1769	3475
lcl|CP139520.2_mrna_NM_001282229.2_88015	1774	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	1820	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	1848	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	1866	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	1946	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	1961	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	2040	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	2045	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	2060	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	2095	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	2098	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	2107	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	2114	3475
lcl|CP139520.2_mrna_NM_001282229.2_88015	2166	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	2257	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	2319	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	2325	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	2364	3080
lcl|CP139520.2_mrna_NM_001282229.2_88015	2403	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	2496	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	2501	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	2534	3475
lcl|CP139520.2_mrna_NM_001282229.2_88015	2536	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	2536	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	2536	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	2536	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	2540	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	2546	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	2621	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	2701	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	2702	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	2745	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	2802	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	2806	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	2810	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	2867	3474
lcl|CP139520.2_mrna_NM_001282229.2_88015	2874	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	3010	3471
lcl|CP139520.2_mrna_NM_001282229.2_88015	3270	3471
lcl|CP139520.2_mrna_NM_001282228.2_88016	307	3718
lcl|CP139520.2_mrna_NM_001282228.2_88016	307	3717
lcl|CP139520.2_mrna_NM_001282228.2_88016	491	3717
lcl|CP139520.2_mrna_NM_001282228.2_88016	499	3714
lcl|CP139520.2_mrna_NM_001282228.2_88016	502	3717
lcl|CP139520.2_mrna_NM_001282228.2_88016	564	3717
lcl|CP139520.2_mrna_NM_001282228.2_88016	668	3714
lcl|CP139520.2_mrna_NM_001282228.2_88016	930	3714
lcl|CP139520.2_mrna_NM_001282228.2_88016	932	3717
lcl|CP139520.2_mrna_NM_001282228.2_88016	991	3714
lcl|CP139520.2_mrna_NM_001282228.2_88016	1100	3717
lcl|CP139520.2_mrna_NM_001282228.2_88016	1138	3718
lcl|CP139520.2_mrna_NM_001282228.2_88016	1138	3717
lcl|CP139520.2_mrna_NM_001282228.2_88016	1138	3717
lcl|CP139520.2_mrna_NM_001282228.2_88016	1141	3714
lcl|CP139520.2_mrna_NM_001282228.2_88016	1358	3717
lcl|CP139520.2_mrna_NM_001282228.2_88016	1416	3714
lcl|CP139520.2_mrna_NM_001282228.2_88016	1643	3717
lcl|CP139520.2_mrna_NM_001282228.2_88016	1652	3714
lcl|CP139520.2_mrna_NM_001282228.2_88016	1669	3714
lcl|CP139520.2_mrna_NM_001282228.2_88016	1696	3717
lcl|CP139520.2_mrna_NM_001282228.2_88016	1868	3714
lcl|CP139520.2_mrna_NM_001282228.2_88016	1879	3714
lcl|CP139520.2_mrna_NM_001282228.2_88016	1883	3717
lcl|CP139520.2_mrna_NM_001282228.2_88016	1930	3714
lcl|CP139520.2_mrna_NM_001282228.2_88016	1946	3717
lcl|CP139520.2_mrna_NM_001282228.2_88016	2002	3717
lcl|CP139520.2_mrna_NM_001282228.2_88016	2012	3717
lcl|CP139520.2_mrna_NM_001282228.2_88016	2012	3717
lcl|CP139520.2_mrna_NM_001282228.2_88016	2077	3717
lcl|CP139520.2_mrna_NM_001282228.2_88016	2329	3714
lcl|CP139520.2_mrna_NM_001282228.2_88016	2404	3714
lcl|CP139520.2_mrna_NM_001282228.2_88016	2451	3714
lcl|CP139520.2_mrna_NM_001282228.2_88016	2567	3714
lcl|CP139520.2_mrna_NM_001282228.2_88016	2778	3717
lcl|CP139520.2_mrna_NM_001282228.2_88016	2853	3714
lcl|CP139520.2_mrna_NM_001282228.2_88016	2952	3714
lcl|CP139520.2_mrna_NM_001282228.2_88016	2953	3718
lcl|CP139520.2_mrna_NM_001282228.2_88016	3109	3714
lcl|CP139520.2_mrna_NM_001282228.2_88016	3148	3717
lcl|CP139520.2_mrna_NM_001282228.2_88016	3165	3717
lcl|CP139520.2_mrna_NM_001282228.2_88016	3186	3717
lcl|CP139520.2_mrna_NM_001282228.2_88016	3207	3714
lcl|CP139520.2_mrna_NM_001282228.2_88016	3244	3717
lcl|CP139520.2_mrna_NM_001282226.2_88017	522	3806
lcl|CP139520.2_mrna_NM_001282226.2_88017	577	3806
lcl|CP139520.2_mrna_NM_001282226.2_88017	583	3806
lcl|CP139520.2_mrna_NM_001282226.2_88017	644	3809
lcl|CP139520.2_mrna_NM_001282226.2_88017	737	3809
lcl|CP139520.2_mrna_NM_001282226.2_88017	760	3806
lcl|CP139520.2_mrna_NM_001282226.2_88017	862	3806
lcl|CP139520.2_mrna_NM_001282226.2_88017	900	3810
lcl|CP139520.2_mrna_NM_001282226.2_88017	969	3809
lcl|CP139520.2_mrna_NM_001282226.2_88017	975	3806
lcl|CP139520.2_mrna_NM_001282226.2_88017	1002	3814
lcl|CP139520.2_mrna_NM_001282226.2_88017	1105	3809
lcl|CP139520.2_mrna_NM_001282226.2_88017	1164	3809
lcl|CP139520.2_mrna_NM_001282226.2_88017	1229	3809
lcl|CP139520.2_mrna_NM_001282226.2_88017	1230	3806
lcl|CP139520.2_mrna_NM_001282226.2_88017	1231	3806
lcl|CP139520.2_mrna_NM_001282226.2_88017	1232	3806
lcl|CP139520.2_mrna_NM_001282226.2_88017	1249	3806
lcl|CP139520.2_mrna_NM_001282226.2_88017	1291	3806
lcl|CP139520.2_mrna_NM_001282226.2_88017	1437	3810
lcl|CP139520.2_mrna_NM_001282226.2_88017	1458	3810
lcl|CP139520.2_mrna_NM_001282226.2_88017	1509	3806
lcl|CP139520.2_mrna_NM_001282226.2_88017	1547	3806
lcl|CP139520.2_mrna_NM_001282226.2_88017	1788	3806
lcl|CP139520.2_mrna_NM_001282226.2_88017	1826	3810
lcl|CP139520.2_mrna_NM_001282226.2_88017	1830	3809
lcl|CP139520.2_mrna_NM_001282226.2_88017	1966	3809
